관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
26260-00030,수안체육공원,어린이공원,,부산광역시 동래구 수안동 7-11,35.199173,129.0812615,1732.7,게이트볼장,농구장,화장실,,,1973-01-31,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00031,연안꽃동산공원,어린이공원,,부산광역시 동래구 낙민동 80,35.19394139,129.091889,728.2,,,,,,1973-01-31,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00032,온천어린이공원,어린이공원,,부산광역시 동래구 온천동 387-10,35.214377,129.072262,598,,조합놀이대,,,,1998-06-10,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00034,온천3동공원,어린이공원,부산광역시 동래구 아시아드대로 220번길 34,부산광역시 동래구 온천동 1379-1,35.202827,129.068595,657.9,,,,,,1969-08-21,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00035,미남공원,어린이공원,부산광역시 동래구 석사북로 93,부산광역시 동래구 온천동 1236-10,35.205742,129.066217,661.2,,조합놀이대,,,,1969-08-21,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00036,사직놀이공원,어린이공원,,부산광역시 동래구 사직동 54-2,35.200807,129.063638,660.8,,조합놀이대,,,,1969-08-21,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00037,사직한밭공원,어린이공원,,부산광역시 동래구 사직동 16-7,35.19990711,129.059145,656.5,,조합놀이대,,,,1969-08-21,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00038,단비동산공원,어린이공원,부산광역시 동래구 석사로18번길 31,부산광역시 동래구 사직동 74-17,35.19779575,129.063094,658.5,,,,,,1969-08-21,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00039,안락꿈돌이공원,어린이공원,,부산광역시 동래구 안락동 455-8,35.199551,129.106137,1615.2,,조합놀이대,,,,1972-02-26,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00040,명장한마음공원,어린이공원,부산광역시 동래구 명안로78번길 9,부산광역시 동래구 명장동 136-13,35.203709,129.104858,1616.9,,조합놀이대,,,,1972-02-26,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00041,어린이공원(복산1주택재개발),어린이공원,부산광역시 동래구 충렬대로331번길 28,부산광역시 동래구 안락동 862-13,35.199715,129.095053,1551,,,,,,2008-01-30,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00042,하늘공원(온천1공원),어린이공원,,부산광역시 동래구 온천동 855,35.211947,129.070879,3647,,,,,,2006-01-11,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00043,꿈나무공원(온천2공원),어린이공원,,부산광역시 동래구 온천동 951,35.209775,129.069862,3379,,,,,,2006-01-11,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00044,숲향기공원(온천3공원),어린이공원,,부산광역시 동래구 온천동 969-19,35.21016519,129.066386,3407,,,,,,2007-04-04,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00045,어린이공원(안락1주택재건축),어린이공원,부산광역시 동래구 명장로106번길 41-4,부산광역시 동래구 명장동 150-10,35.20180676,129.108544,1544.6,,,,,,2012-01-18,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00046,어린이공원(안락1주택재건축),어린이공원,부산광역시 동래구 명장로106번길 3-4,부산광역시 동래구 명장동 152-15,35.20169813,129.1106403,1638.3,,,,,,2012-01-18,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00033,화현공원,어린이공원,,부산광역시 동래구 명장동 611-2,35.200824,129.106906,1960,,조합놀이대,,,,1982-01-30,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00047,온새미로공원,소공원,,부산광역시 동래구 온천동 1836,35.20843173,129.0629303,540.8,,,,,,2015-07-15,부산광역시 동래구청,051-550-4511,2021-11-13
26260-00048,석사공원(사직1-6재건축),어린이공원,부산광역시 동래구 쇠미로 117,부산광역시 동래구 사직동 632-64,35.201944,129.059348,2660,,,,,,2015-07-15,부산광역시 동래구청,051-550-4511,2021-11-13
